# Title: Gnuplot File Created by Genius TCAD Simulation
# Date: Fri Jan  5 15:55:24 2024

# Plotname: DC transfer characteristic
# Variables: 
#	1	Vapp(source[barrier_to_source]) [V]
#	2	P(source[barrier_to_source]) [V]
#	3	I(source[barrier_to_source]) [A]
#	4	Idisp(source[barrier_to_source]) [A]
#	5	Ie(source[barrier_to_source]) [A]
#	6	Ih(source[barrier_to_source]) [A]
#	7	Vapp(drain[barrier_to_drain]) [V]
#	8	P(drain[barrier_to_drain]) [V]
#	9	I(drain[barrier_to_drain]) [A]
#	10	Idisp(drain[barrier_to_drain]) [A]
#	11	Ie(drain[barrier_to_drain]) [A]
#	12	Ih(drain[barrier_to_drain]) [A]
#	13	Vapp(substrate[channel_to_substrate]) [V]
#	14	P(substrate[channel_to_substrate]) [V]
#	15	I(substrate[channel_to_substrate]) [A]
#	16	Idisp(substrate[channel_to_substrate]) [A]
#	17	Ie(substrate[channel_to_substrate]) [A]
#	18	Ih(substrate[channel_to_substrate]) [A]
#	19	Vapp(drain[drain_to_spacer]) [V]
#	20	P(drain[drain_to_spacer]) [V]
#	21	I(drain[drain_to_spacer]) [A]
#	22	Idisp(drain[drain_to_spacer]) [A]
#	23	Ie(drain[drain_to_spacer]) [A]
#	24	Ih(drain[drain_to_spacer]) [A]
#	25	Vapp(gate[gate_to_oxide]) [V]
#	26	P(gate[gate_to_oxide]) [V]
#	27	I(gate[gate_to_oxide]) [A]
#	28	I(oxide_to_spacer) [A]
#	29	Vapp(source[source_to_spacer]) [V]
#	30	P(source[source_to_spacer]) [V]
#	31	I(source[source_to_spacer]) [A]
#	32	Idisp(source[source_to_spacer]) [A]
#	33	Ie(source[source_to_spacer]) [A]
#	34	Ih(source[source_to_spacer]) [A]
#	35	Power [W]

     0.00000000000000e+00     0.00000000000000e+00     2.00268315769193e-09     0.00000000000000e+00     2.00268315769193e-09     5.61681303675427e-67     0.00000000000000e+00     0.00000000000000e+00     2.67616948070671e-09     0.00000000000000e+00     2.67616948070671e-09     2.80956930035894e-67     0.00000000000000e+00     0.00000000000000e+00     2.19301318068947e-19     0.00000000000000e+00    -1.28994764436741e-53     2.19301318068947e-19     0.00000000000000e+00     0.00000000000000e+00    -2.67616895294489e-09     0.00000000000000e+00    -2.67616895294489e-09     3.60739301684655e-68     1.00000000000000e+00     1.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00    -2.00268368778675e-09     0.00000000000000e+00    -2.00268368778675e-09    -1.00659606994014e-65     0.00000000000000e+00
     0.00000000000000e+00     0.00000000000000e+00    -2.29972458166852e-09     0.00000000000000e+00    -2.29972458166852e-09     2.12311573716193e-39     5.00000000000000e-01     5.00000000000000e-01     6.88359072008168e-09     0.00000000000000e+00     6.88359072008168e-09     2.01266933340601e-37     0.00000000000000e+00     0.00000000000000e+00    -3.44569785221573e-19     0.00000000000000e+00    -2.71872865611239e-35    -3.44569785221573e-19     5.00000000000000e-01     5.00000000000000e-01    -1.45368448741484e-09     0.00000000000000e+00    -1.45368448741484e-09     6.60761718661924e-37     1.00000000000000e+00     1.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00    -3.13018167951675e-09     0.00000000000000e+00    -3.13018167951675e-09     1.60592317911566e-41     2.71495311633342e-09
     0.00000000000000e+00     0.00000000000000e+00    -2.56943214885470e-08     0.00000000000000e+00    -2.56943214885470e-08     2.48779168997239e-37     1.00000000000000e+00     1.00000000000000e+00     2.98861553517741e-08     0.00000000000000e+00     2.98861553517741e-08     1.41489919828682e-37     0.00000000000000e+00     0.00000000000000e+00     2.69694750316373e-19     0.00000000000000e+00    -3.05186291484157e-35     2.69694750316373e-19     1.00000000000000e+00     1.00000000000000e+00     5.01676791714808e-09     0.00000000000000e+00     5.01676791714808e-09     4.90855240164432e-37     1.00000000000000e+00     1.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00    -9.20860175801874e-09     0.00000000000000e+00    -9.20860175801874e-09     8.29560723874859e-37     3.49029232689222e-08
     0.00000000000000e+00     0.00000000000000e+00    -2.78037484748454e-08     0.00000000000000e+00    -2.78037484748454e-08     6.48840529922671e-37     1.50000000000000e+00     1.50000000000000e+00     3.19258962453794e-08     0.00000000000000e+00     3.19258962453794e-08     1.64533106418239e-36     0.00000000000000e+00     0.00000000000000e+00     2.30453161353871e-19     0.00000000000000e+00    -3.31431300712717e-35     2.30453161353871e-19     1.50000000000000e+00     1.50000000000000e+00     5.63421565469069e-09     0.00000000000000e+00     5.63421565469069e-09     5.49130584925216e-36     1.00000000000000e+00     1.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00    -9.75636341523725e-09     0.00000000000000e+00    -9.75636341523725e-09     2.20420751983109e-36     5.63401678501051e-08
     0.00000000000000e+00     0.00000000000000e+00    -2.83837194804122e-08     0.00000000000000e+00    -2.83837194804122e-08    -2.30620167771703e-37     2.00000000000000e+00     2.00000000000000e+00     3.24626237636031e-08     0.00000000000000e+00     3.24626237636031e-08    -5.98961792673703e-40     0.00000000000000e+00     0.00000000000000e+00    -2.13703970172264e-19     0.00000000000000e+00    -1.91132932519848e-35    -2.13703970172264e-19     2.00000000000000e+00     2.00000000000000e+00     5.82807080446909e-09     0.00000000000000e+00     5.82807080446909e-09    -9.83579102875905e-42     1.00000000000000e+00     1.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00    -9.90697505839836e-09     0.00000000000000e+00    -9.90697505839836e-09    -7.97399905344315e-37     7.65813891361444e-08
     0.00000000000000e+00     0.00000000000000e+00    -2.90448655617181e-08     0.00000000000000e+00    -2.90448655617181e-08    -4.42362418821496e-28     2.50000000000000e+00     2.50000000000000e+00     3.30829270439543e-08     0.00000000000000e+00     3.30829270439543e-08    -1.92423358592319e-32     0.00000000000000e+00     0.00000000000000e+00     5.89212934930820e-20     0.00000000000000e+00     1.09854985258094e-26     5.89212825075834e-20     2.50000000000000e+00     2.50000000000000e+00     6.04060366764743e-09     0.00000000000000e+00     6.04060366764743e-09    -3.34037233116005e-39     1.00000000000000e+00     1.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00    -1.00786651394839e-08     0.00000000000000e+00    -1.00786651394839e-08    -9.33050517303972e-38     9.78088267790043e-08
     0.00000000000000e+00     0.00000000000000e+00    -2.98023511000001e-08     0.00000000000000e+00    -2.98023511000001e-08    -7.29896279426408e-40     3.00000000000000e+00     3.00000000000000e+00     3.37787961478638e-08     0.00000000000000e+00     3.37787961478638e-08     2.07726099765999e-37     0.00000000000000e+00     0.00000000000000e+00     1.14979554991375e-19     0.00000000000000e+00    -1.93431177160814e-35     1.14979554991375e-19     3.00000000000000e+00     3.00000000000000e+00     6.29892583822907e-09     0.00000000000000e+00     6.29892583822907e-09     5.97590335528169e-37     1.00000000000000e+00     1.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00    -1.02753709014498e-08     0.00000000000000e+00    -1.02753709014498e-08    -2.38450515515943e-39     1.20233165958279e-07
     0.00000000000000e+00     0.00000000000000e+00    -3.06557942157842e-08     0.00000000000000e+00    -3.06557942157842e-08     3.21345479745551e-39     3.50000000000000e+00     3.50000000000000e+00     3.45941227697081e-08     0.00000000000000e+00     3.45941227697081e-08     5.43287386196145e-37     0.00000000000000e+00     0.00000000000000e+00    -5.37891006027686e-20     0.00000000000000e+00    -2.38031020787536e-35    -5.37891006027685e-20     3.50000000000000e+00     3.50000000000000e+00     6.55866396271641e-09     0.00000000000000e+00     6.55866396271641e-09     1.58174119372683e-36     1.00000000000000e+00     1.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00    -1.04969925354581e-08     0.00000000000000e+00    -1.04969925354581e-08     1.11211760068511e-38     1.44034753563486e-07
     0.00000000000000e+00     0.00000000000000e+00    -3.16319056157945e-08     0.00000000000000e+00    -3.16319056157945e-08     2.22903278199388e-37     4.00000000000000e+00     4.00000000000000e+00     3.55406412346640e-08     0.00000000000000e+00     3.55406412346640e-08     1.96621570399851e-38     0.00000000000000e+00     0.00000000000000e+00     1.47563443507216e-19     0.00000000000000e+00    -1.05824079160338e-36     1.47563443507216e-19     4.00000000000000e+00     4.00000000000000e+00     6.84172993665968e-09     0.00000000000000e+00     6.84172993665968e-09     6.68732148818993e-38     1.00000000000000e+00     1.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00    -1.07504654878256e-08     0.00000000000000e+00    -1.07504654878256e-08     9.54989047303270e-37     1.69529484685295e-07
     0.00000000000000e+00     0.00000000000000e+00    -3.27757124091013e-08     0.00000000000000e+00    -3.27757124091013e-08     2.85649688270687e-36     4.50000000000000e+00     4.50000000000000e+00     3.66556492481758e-08     0.00000000000000e+00     3.66556492481758e-08     2.37664852309282e-39     0.00000000000000e+00     0.00000000000000e+00    -3.14468375375071e-19     0.00000000000000e+00    -1.12660947915299e-36    -3.14468375375071e-19     4.50000000000000e+00     4.50000000000000e+00     7.16754419209625e-09     0.00000000000000e+00     7.16754419209625e-09     6.55341804002417e-39     1.00000000000000e+00     1.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00    -1.10474810177704e-08     0.00000000000000e+00    -1.10474810177704e-08     1.22381560223049e-35     1.97204370481224e-07
